SLOID,status
ch:1:sloid:91052::10,1
ch:1:sloid:91077::10,1
ch:1:sloid:90:0:523134,0
ch:1:sloid:91176::1,1
ch:1:sloid:91424::11,1
ch:1:sloid:91184::12,1
ch:1:sloid:5172:0:53349,0
ch:1:sloid:91371::10,1
ch:1:sloid:91005::10,1
ch:1:sloid:73656::11,1
ch:1:sloid:5176:0:517113,1
ch:1:sloid:5172:0:126630,1
ch:1:sloid:91323::13,1
ch:1:sloid:91447::13,1
ch:1:sloid:90918::11,1
ch:1:sloid:5163:0:93391,0
ch:1:sloid:5163:0:938155,1
ch:1:sloid:1661:0:290960,1
ch:1:sloid:3316:0:1,1
ch:1:sloid:3236:0:1,0
ch:1:sloid:1675:0:312199,0
ch:1:sloid:90939::11,1
ch:1:sloid:3083::20,1
ch:1:sloid:3084::20,1
ch:1:sloid:1683:0:257065,1
ch:1:sloid:1685:0:183902,0
ch:1:sloid:91038::10,1
ch:1:sloid:91086::10,1
ch:1:sloid:91151::10,1
ch:1:sloid:90884::50,1
ch:1:sloid:76275::50,1
ch:1:sloid:88531::50,1
ch:1:sloid:88798::50,1
ch:1:sloid:90981::50,1
ch:1:sloid:90984::50,1
ch:1:sloid:90985::50,1
ch:1:sloid:90986::50,1
ch:1:sloid:81547::50,1
ch:1:sloid:90734::50,1
ch:1:sloid:90204::50,1
ch:1:sloid:90222::50,1
ch:1:sloid:90223::50,1
ch:1:sloid:87655::50,1
ch:1:sloid:87685::50,1
ch:1:sloid:90754::50,1
ch:1:sloid:90775::50,1
ch:1:sloid:90504::50,1
ch:1:sloid:91305::50,1
ch:1:sloid:87979::50,1
ch:1:sloid:87987::50,1
ch:1:sloid:91825::50,1
ch:1:sloid:90847::50,1
ch:1:sloid:90600::50,1
ch:1:sloid:88314::50,1
ch:1:sloid:90880::50,1
ch:1:sloid:90606::50,1
ch:1:sloid:90615::50,1
ch:1:sloid:88532::50,1
ch:1:sloid:88986::50,1
ch:1:sloid:90940::50,1
ch:1:sloid:90469::50,1
ch:1:sloid:90685::50,1
ch:1:sloid:90507::50,1
ch:1:sloid:90520::50,1
ch:1:sloid:91029::50,1
ch:1:sloid:91058::50,1
ch:1:sloid:90721::50,1
ch:1:sloid:90750::50,1
ch:1:sloid:88006::50,1
ch:1:sloid:90757::50,1
ch:1:sloid:91432::50,1
ch:1:sloid:3189::50,1
ch:1:sloid:3194::50,1
ch:1:sloid:91103::20,1
ch:1:sloid:76169::50,1
ch:1:sloid:91134::20,1
ch:1:sloid:91160::20,1
ch:1:sloid:76203::50,1
ch:1:sloid:91383::21,1
ch:1:sloid:91394::21,1
ch:1:sloid:91402::21,1
ch:1:sloid:91410::21,1
ch:1:sloid:3386::50,1
ch:1:sloid:3864::50,1
ch:1:sloid:91167::20,1
ch:1:sloid:91197::20,1
ch:1:sloid:91213::20,1
ch:1:sloid:76223::50,1
ch:1:sloid:91402::22,1
ch:1:sloid:73554::50,1
ch:1:sloid:91311::20,1
ch:1:sloid:91345::20,1
ch:1:sloid:76246::50,1
ch:1:sloid:76255::50,1
ch:1:sloid:3161::50,1
ch:1:sloid:3175::50,1
ch:1:sloid:76264::50,1
ch:1:sloid:91084::20,1
ch:1:sloid:73582::50,1
ch:1:sloid:73587::50,1
ch:1:sloid:73588::50,1
ch:1:sloid:91420::20,1
ch:1:sloid:91290::21,1
ch:1:sloid:91101::20,1
ch:1:sloid:91108::20,1
ch:1:sloid:91201::20,1
ch:1:sloid:75919::50,1
ch:1:sloid:75922::50,1
ch:1:sloid:91153::21,1
ch:1:sloid:91154::21,1
ch:1:sloid:91054::22,1
ch:1:sloid:91063::22,1
ch:1:sloid:91212::20,1
ch:1:sloid:91250::20,1
ch:1:sloid:75933::50,1
ch:1:sloid:75939::50,1
ch:1:sloid:75943::50,1
ch:1:sloid:91188::21,1
ch:1:sloid:91203::21,1
ch:1:sloid:91319::20,1
ch:1:sloid:91238::21,1
ch:1:sloid:91263::21,1
ch:1:sloid:91330::21,1
ch:1:sloid:3156::50,1
ch:1:sloid:3157::50,1
ch:1:sloid:91348::20,1
ch:1:sloid:75982::50,1
ch:1:sloid:76064::50,1
ch:1:sloid:3176::50,1
ch:1:sloid:75986::50,1
ch:1:sloid:76089::50,1
ch:1:sloid:76090::50,1
ch:1:sloid:91044::21,1
ch:1:sloid:76014::50,1
ch:1:sloid:3751::50,1
ch:1:sloid:76030::50,1
ch:1:sloid:76033::50,1
ch:1:sloid:76129::50,1
ch:1:sloid:6549::50,1
ch:1:sloid:91152::21,1
ch:1:sloid:91167::21,1
ch:1:sloid:90789::51,1
ch:1:sloid:80263::54,1
ch:1:sloid:87651::54,1
ch:1:sloid:76106::52,1
ch:1:sloid:76234::52,1
ch:1:sloid:91824::51,1
ch:1:sloid:94338::51,1
ch:1:sloid:3855::55,1
ch:1:sloid:88026::52,1
ch:1:sloid:89108::52,1
ch:1:sloid:90826::51,1
ch:1:sloid:90605::51,1
ch:1:sloid:90874::51,1
ch:1:sloid:90881::51,1
ch:1:sloid:73555::53,1
ch:1:sloid:90661::51,1
ch:1:sloid:94644::51,1
ch:1:sloid:90906::51,1
ch:1:sloid:90911::51,1
ch:1:sloid:90728::51,1
ch:1:sloid:73710::52,1
ch:1:sloid:87020::53,1
ch:1:sloid:76101::52,1
ch:1:sloid:76257::52,1
ch:1:sloid:91027::53,1
ch:1:sloid:81755::52,1
ch:1:sloid:91168::51,1
ch:1:sloid:90690::52,1
ch:1:sloid:91233::51,1
ch:1:sloid:91365::51,1
ch:1:sloid:90873::51,1
ch:1:sloid:90617::51,1
ch:1:sloid:90967::52,1
ch:1:sloid:91294::52,1
ch:1:sloid:90908::51,1
ch:1:sloid:90910::51,1
ch:1:sloid:90659::51,1
ch:1:sloid:3363::53,1
ch:1:sloid:94538::51,1
ch:1:sloid:90972::51,1
ch:1:sloid:90990::51,1
ch:1:sloid:90996::51,1
ch:1:sloid:91014::51,1
ch:1:sloid:90712::51,1
ch:1:sloid:76232::53,1
ch:1:sloid:90734::51,1
ch:1:sloid:3184::54,1
ch:1:sloid:3855::52,1
ch:1:sloid:90751::51,1
ch:1:sloid:90777::51,1
ch:1:sloid:6899::54,1
ch:1:sloid:76103::54,1
ch:1:sloid:76090::52,1
ch:1:sloid:73677::51,1
ch:1:sloid:89108::51,1
ch:1:sloid:89128::51,1
ch:1:sloid:76260::51,1
ch:1:sloid:76131::51,1
ch:1:sloid:76158::51,1
ch:1:sloid:90219::51,1
ch:1:sloid:90241::51,1
ch:1:sloid:76171::51,1
ch:1:sloid:76188::51,1
ch:1:sloid:95128::50,1
ch:1:sloid:90461::51,1
ch:1:sloid:90472::51,1
ch:1:sloid:76232::51,1
ch:1:sloid:76236::51,1
ch:1:sloid:75982::51,1
ch:1:sloid:75987::51,1
ch:1:sloid:76011::51,1
ch:1:sloid:76253::51,1
ch:1:sloid:90495::51,1
ch:1:sloid:76046::51,1
ch:1:sloid:3355::51,1
ch:1:sloid:90539::51,1
ch:1:sloid:3364::51,1
ch:1:sloid:90518::51,1
ch:1:sloid:90540::51,1
ch:1:sloid:95077::50,1
ch:1:sloid:80796::51,1
ch:1:sloid:80877::51,1
ch:1:sloid:80912::51,1
ch:1:sloid:75974::51,1
ch:1:sloid:81572::51,1
ch:1:sloid:73568::50,1
ch:1:sloid:81417::50,1
ch:1:sloid:88429::50,1
ch:1:sloid:87686::51,1
ch:1:sloid:73666::51,1
ch:1:sloid:75924::51,1
ch:1:sloid:75927::51,1
ch:1:sloid:76072::51,1
ch:1:sloid:3163::51,1
ch:1:sloid:87860::51,1
ch:1:sloid:87936::51,1
ch:1:sloid:88024::51,1
ch:1:sloid:88025::51,1
ch:1:sloid:3182::51,1
ch:1:sloid:3254::51,1
ch:1:sloid:87953::51,1
ch:1:sloid:87957::51,1
ch:1:sloid:76118::51,1
ch:1:sloid:3351::51,1
ch:1:sloid:3363::51,1
ch:1:sloid:87967::51,1
ch:1:sloid:3396::51,1
ch:1:sloid:87976::51,1
ch:1:sloid:76209::51,1
ch:1:sloid:76214::51,1
ch:1:sloid:73211::51,1
ch:1:sloid:87988::51,1
ch:1:sloid:87998::51,1
ch:1:sloid:87020::56,1
ch:1:sloid:76080::57,1
ch:1:sloid:76091::60,1
ch:1:sloid:76105::60,1
ch:1:sloid:91065::61,1
ch:1:sloid:73504::64,1
ch:1:sloid:6899::68,1
ch:1:sloid:88743::51,1
ch:1:sloid:87349::12,1
ch:1:sloid:75922::50,1
ch:1:sloid:88005::51,1
ch:1:sloid:76159::52,1
ch:1:sloid:91178::20,1
ch:1:sloid:3508:2:4,1
ch:1:sloid:95713::50,1
ch:1:sloid:9002:3:4,1
ch:1:sloid:6000:4:6,1
ch:1:sloid:91264::50,1
ch:1:sloid:90547::51,1
ch:1:sloid:3221:2:3,1
ch:1:sloid:91287::11,1
ch:1:sloid:1008:4:8,1
ch:1:sloid:91407::20,1
ch:1:sloid:91407::21,1
ch:1:sloid:91406::22,1
ch:1:sloid:6302:2:2,1
ch:1:sloid:2224:1:1,1
ch:1:sloid:3504:2:3,1
ch:1:sloid:6210:1:1,1
ch:1:sloid:91341::22,1
ch:1:sloid:4023:3:4,1
ch:1:sloid:8200:0:3,1
ch:1:sloid:4200:2:3,1
ch:1:sloid:4208:2:2,1
ch:1:sloid:4219:2:2,1
ch:1:sloid:6102:2:2,1
ch:1:sloid:124:0:1,1
ch:1:sloid:3115:1:1,1
ch:1:sloid:1123:2:2,1
ch:1:sloid:6322:0:2,0
ch:1:sloid:2012:2:2,1
ch:1:sloid:4132:0:1,1
ch:1:sloid:4201:2:2,1
ch:1:sloid:1118:1:1,1
ch:1:sloid:16273:1:2,1
ch:1:sloid:4125:0:1,1
ch:1:sloid:3126:2:2,1
ch:1:sloid:2105:2:3,1
ch:1:sloid:1424:0:1,1
ch:1:sloid:313:2:2,1
ch:1:sloid:8200:0:2,0
ch:1:sloid:136:1:1,1
ch:1:sloid:8004:1:1,1
ch:1:sloid:1605:3:5,1
ch:1:sloid:1602:2:2,1
ch:1:sloid:5407:0:1,1
ch:1:sloid:10518::507202,0
ch:1:sloid:3426:0:1,1
ch:1:sloid:3427:0:3,1
ch:1:sloid:1202:1:1,1
ch:1:sloid:3128:2:4,1
ch:1:sloid:5003:1:2,1
ch:1:sloid:5003:2:4,1
ch:1:sloid:3000:503:44,1
ch:1:sloid:1302:2:2,1
ch:1:sloid:3104:2:3,1
ch:1:sloid:10:3:6,1
ch:1:sloid:126:1:1,1
ch:1:sloid:3239:0:2,1
ch:1:sloid:4208:2:3,1
ch:1:sloid:6013:1:2,1
ch:1:sloid:76920::769201,1
ch:1:sloid:4102:2:3,1
ch:1:sloid:6049:1:1,1
ch:1:sloid:16218:1:1,1
ch:1:sloid:1008:3:4,1
ch:1:sloid:76914::769141,0
ch:1:sloid:76914::769141,1
ch:1:sloid:76916::769161,1
ch:1:sloid:6011:2:2,1
ch:1:sloid:3136:1:1,1
ch:1:sloid:3423:1:2,1
ch:1:sloid:76926::769261,0
ch:1:sloid:1112:3:3,1
ch:1:sloid:4231:0:1,0
ch:1:sloid:2202:3:5,1
ch:1:sloid:16274:1:1,1
ch:1:sloid:8215:2:2,1
ch:1:sloid:8217:0:2,0
ch:1:sloid:8217:0:2,1
ch:1:sloid:6217:2:2,1
ch:1:sloid:6043:0:3,0
ch:1:sloid:76913::769132,0
ch:1:sloid:76924::769241,0
ch:1:sloid:5202:2:3,1
ch:1:sloid:91529::341401,0
ch:1:sloid:94370::300101,0
ch:1:sloid:5217:1:1,1
ch:1:sloid:5852::315602,0
ch:1:sloid:2106:2:4,1
ch:1:sloid:76936::769360,0
ch:1:sloid:102:0:2,1
ch:1:sloid:100:0:3,0
ch:1:sloid:6194:2:2,1
ch:1:sloid:5007:2:4,1
ch:1:sloid:3225:3:7,1
ch:1:sloid:201:1:1,1
ch:1:sloid:4419:1:1,1
ch:1:sloid:2223:2:2,1
ch:1:sloid:2231:2:2,1
ch:1:sloid:3232:0:2,1
ch:1:sloid:3306:1:1,1
ch:1:sloid:6038:1:1,0
ch:1:sloid:3103:2:2,1
ch:1:sloid:2114:1:1,1
ch:1:sloid:6195:0:1,0
ch:1:sloid:2024:2:2,1
ch:1:sloid:2023:0:1,1
ch:1:sloid:5000:5:10,1
ch:1:sloid:6016:2:3,1
ch:1:sloid:6016:1:2,1
ch:1:sloid:4221:4:7,1
ch:1:sloid:3228:0:1,1
ch:1:sloid:77434:0:01,0
ch:1:sloid:6021:1:1,0
ch:1:sloid:6311:2:2,1
ch:1:sloid:6311:3:4,1
ch:1:sloid:6303:2:3,1
ch:1:sloid:1609:3:6,1
ch:1:sloid:1609:2:3,1
ch:1:sloid:1609:2:4,1
ch:1:sloid:5405:0:1,1
ch:1:sloid:91527::303601,1
ch:1:sloid:8207:2:3,1
ch:1:sloid:6307:2:2,1
ch:1:sloid:6123:0:1,1
ch:1:sloid:91530::341504,0
ch:1:sloid:91528::303802,1
ch:1:sloid:91554::302904,0
ch:1:sloid:1302:1:1,1
ch:1:sloid:6119:0:1,1
ch:1:sloid:4023:3:6,1
ch:1:sloid:1021:1:1,0
ch:1:sloid:2763::50,0
ch:1:sloid:77519:1:51,1
ch:1:sloid:3251::50,1
ch:1:sloid:6301:2:2,1
ch:1:sloid:3372::51,1
ch:1:sloid:2885::50,0
ch:1:sloid:30659:0:885794,0
ch:1:sloid:92421:0:02,1
ch:1:sloid:77451:0:02,0
ch:1:sloid:76829:1:2,1
ch:1:sloid:77513:1:50,1
ch:1:sloid:3151::50,1
ch:1:sloid:3386::50,1
ch:1:sloid:3556::51,0
ch:1:sloid:77455:0:01,1
ch:1:sloid:3160::50,1
ch:1:sloid:3168::51,1
ch:1:sloid:3169::50,1
ch:1:sloid:7172:1:3,1
ch:1:sloid:3597::50,0
ch:1:sloid:3424:2:3,1
ch:1:sloid:3424:3:5,1
ch:1:sloid:76870:1:3,1
ch:1:sloid:7173:1:4,0
ch:1:sloid:87598:1:3,0
ch:1:sloid:5669:0:01,0
ch:1:sloid:3702::58,0
ch:1:sloid:4304:2:3,1
ch:1:sloid:4302:0:3,1
ch:1:sloid:4309:0:1,0
ch:1:sloid:3447:0:1,0
ch:1:sloid:77509:1:50,0
ch:1:sloid:77513:1:52,0
ch:1:sloid:30659:0:885794,1
ch:1:sloid:3702::59,0
ch:1:sloid:77429:0:02,1
ch:1:sloid:3647:0:,0
ch:1:sloid:77455:0:02,1
ch:1:sloid:88238:0:01,0
ch:1:sloid:88238:0:02,0
ch:1:sloid:87598:1:1,1
ch:1:sloid:10337:0:80099,0
ch:1:sloid:6294:1:1,1
ch:1:sloid:3660:0:1,0
ch:1:sloid:3671:0:1,0
ch:1:sloid:76794:1:1,0
ch:1:sloid:2572::0,1
ch:1:sloid:2758::52,0
ch:1:sloid:2760::50,1
ch:1:sloid:3576::51,0
ch:1:sloid:3665:0:,0
ch:1:sloid:3674:0:,0
ch:1:sloid:2883::50,0
ch:1:sloid:3184::53,1
ch:1:sloid:3185::50,1
ch:1:sloid:4952:0:972546,1
ch:1:sloid:88336:1:50,0
ch:1:sloid:3187::54,1
ch:1:sloid:3190::51,1
ch:1:sloid:4192:0:1,1
ch:1:sloid:3887::50,1
ch:1:sloid:73167::52,1
ch:1:sloid:73221::51,0
ch:1:sloid:3308:2:4,1
ch:1:sloid:3308:2:3,1
ch:1:sloid:3129:2:4,1
ch:1:sloid:73193::51,0
ch:1:sloid:73199::53,0
ch:1:sloid:77439:0:02,1
ch:1:sloid:73237::52,0
ch:1:sloid:73205::54,1
ch:1:sloid:6894::51,0
ch:1:sloid:73255::50,0
ch:1:sloid:73504::51,1
ch:1:sloid:73214::51,1
ch:1:sloid:73221::50,0
ch:1:sloid:91703:0:02,0
ch:1:sloid:77206:0:403099,0
ch:1:sloid:77206:0:403099,1
ch:1:sloid:77208:0:02,1
ch:1:sloid:73273::51,0
ch:1:sloid:4304:1:1,1
ch:1:sloid:7330::51,1
ch:1:sloid:4227:1:1,0
ch:1:sloid:6181:0:1,1
ch:1:sloid:6300:2:2,1
ch:1:sloid:73437::51,0
ch:1:sloid:73502::51,0
ch:1:sloid:890:0:55666,0
ch:1:sloid:6190:0:2,0
ch:1:sloid:73455::51,0
ch:1:sloid:895:0:720624,1
ch:1:sloid:87543:0:593799,0
ch:1:sloid:76767:0:778000,0
ch:1:sloid:76768:0:415066,1
ch:1:sloid:73515::51,0
ch:1:sloid:73540::50,0
ch:1:sloid:73159::50,1
ch:1:sloid:73553::51,1
ch:1:sloid:73164::51,1
ch:1:sloid:73178::50,0
ch:1:sloid:3959::50,0
ch:1:sloid:73571::50,1
ch:1:sloid:73198::51,0
ch:1:sloid:57042::50,0
ch:1:sloid:6629::51,0
ch:1:sloid:3866::51,1
ch:1:sloid:73586::52,1
ch:1:sloid:6755::51,0
ch:1:sloid:5363::50,1
ch:1:sloid:73565::51,1
ch:1:sloid:3855::53,1
ch:1:sloid:3856::50,0
ch:1:sloid:73180::51,0
ch:1:sloid:73185::51,0
ch:1:sloid:4802::50,0
ch:1:sloid:5344::52,0
ch:1:sloid:76286::51,1
ch:1:sloid:76292::51,0
ch:1:sloid:83415::52,0
ch:1:sloid:80265::50,1
ch:1:sloid:79453::51,0
ch:1:sloid:83692::50,0
ch:1:sloid:88094::50,1
ch:1:sloid:80449::23,1
ch:1:sloid:83817::50,0
ch:1:sloid:87551::50,0
ch:1:sloid:87655::50,1
ch:1:sloid:80290::51,0
ch:1:sloid:83890::50,0
ch:1:sloid:80449::2,1
ch:1:sloid:87333::53,0
ch:1:sloid:87935::51,1
ch:1:sloid:80626::51,0
ch:1:sloid:80461::11,1
ch:1:sloid:80523::50,0
ch:1:sloid:87954::50,1
ch:1:sloid:81059::50,0
ch:1:sloid:81538::50,1
ch:1:sloid:87946::51,1
ch:1:sloid:87952::51,1
ch:1:sloid:81573::50,1
ch:1:sloid:80877::51,1
ch:1:sloid:81103::51,1
ch:1:sloid:87987::51,1
ch:1:sloid:87991::50,1
ch:1:sloid:81755::52,1
ch:1:sloid:87979::50,1
ch:1:sloid:87979::52,1
ch:1:sloid:88006::51,1
ch:1:sloid:88011::51,1
ch:1:sloid:81585::50,0
ch:1:sloid:81687::50,0
ch:1:sloid:88000::50,1
ch:1:sloid:88030::50,1
ch:1:sloid:88033::50,1
ch:1:sloid:88020::50,1
ch:1:sloid:76743::51,0
ch:1:sloid:77344::51,1
ch:1:sloid:76280::50,1
ch:1:sloid:76302::51,0
ch:1:sloid:83693::50,0
ch:1:sloid:83761::50,0
ch:1:sloid:83767::50,0
ch:1:sloid:83772::50,0
ch:1:sloid:79991::50,0
ch:1:sloid:80234::50,1
ch:1:sloid:87005::53,1
ch:1:sloid:82789::50,0
ch:1:sloid:73685::50,0
ch:1:sloid:75961::50,1
ch:1:sloid:75992::50,1
ch:1:sloid:76029::52,1
ch:1:sloid:76193::50,1
ch:1:sloid:76195::1,1
ch:1:sloid:76052::51,1
ch:1:sloid:76060::51,1
ch:1:sloid:76200::0,1
ch:1:sloid:76201::50,1
ch:1:sloid:76064::50,1
ch:1:sloid:76127::55,1
ch:1:sloid:76128::50,1
ch:1:sloid:76245::50,1
ch:1:sloid:75936::51,1
ch:1:sloid:75940::50,1
ch:1:sloid:76082::51,1
ch:1:sloid:76083::51,1
ch:1:sloid:76207::51,1
ch:1:sloid:76216::51,1
ch:1:sloid:75960::51,1
ch:1:sloid:75962::50,1
ch:1:sloid:76101::50,1
ch:1:sloid:76169::50,1
ch:1:sloid:76252::50,1
ch:1:sloid:76025::50,1
ch:1:sloid:76170::51,1
ch:1:sloid:76227::52,1
ch:1:sloid:76034::51,1
ch:1:sloid:76041::50,1
ch:1:sloid:76104::53,1
ch:1:sloid:76105::53,1
ch:1:sloid:76220::51,1
ch:1:sloid:76222::51,1
ch:1:sloid:76224::50,1
ch:1:sloid:76058::50,1
ch:1:sloid:76077::50,1
ch:1:sloid:73710::0,1
ch:1:sloid:73658::11,1
ch:1:sloid:75967::51,1
ch:1:sloid:73716::50,0
ch:1:sloid:73679::50,1
ch:1:sloid:75980::50,1
ch:1:sloid:73729::52,0
ch:1:sloid:76262::20,1
ch:1:sloid:74898::50,0
ch:1:sloid:73710::0,1
ch:1:sloid:75920::50,1
ch:1:sloid:73709::50,0
ch:1:sloid:73660::50,1
ch:1:sloid:75942::50,1
ch:1:sloid:73713::51,0
ch:1:sloid:73671::11,1
ch:1:sloid:90896::51,1
ch:1:sloid:91203::21,1
ch:1:sloid:90940::51,1
ch:1:sloid:91154::20,1
ch:1:sloid:91154::21,1
ch:1:sloid:91161::21,1
ch:1:sloid:90987::50,1
ch:1:sloid:90946::51,1
ch:1:sloid:90947::10,1
ch:1:sloid:91162::50,1
ch:1:sloid:91167::21,1
ch:1:sloid:90974::51,1
ch:1:sloid:91184::10,1
ch:1:sloid:91188::21,1
ch:1:sloid:91195::11,1
ch:1:sloid:91233::12,1
ch:1:sloid:91236::1,1
ch:1:sloid:91243::21,1
ch:1:sloid:90985::53,1
ch:1:sloid:90990::51,1
ch:1:sloid:91016::50,1
ch:1:sloid:90994::50,1
ch:1:sloid:90995::50,1
ch:1:sloid:91027::52,1
ch:1:sloid:91015::12,1
ch:1:sloid:91228::10,1
ch:1:sloid:91231::11,1
ch:1:sloid:91233::10,1
ch:1:sloid:91045::20,1
ch:1:sloid:91048::21,1
ch:1:sloid:91027::51,1
ch:1:sloid:91236::0,1
ch:1:sloid:91244::50,1
ch:1:sloid:91287::1,1
ch:1:sloid:91045::21,1
ch:1:sloid:91247::10,1
ch:1:sloid:91253::11,1
ch:1:sloid:91068::1,1
ch:1:sloid:91083::20,1
ch:1:sloid:91276::20,1
ch:1:sloid:91285::11,1
ch:1:sloid:91108::20,1
ch:1:sloid:90896::50,1
ch:1:sloid:90898::50,1
ch:1:sloid:91304::0,1
ch:1:sloid:91352::51,1
ch:1:sloid:91353::1,1
ch:1:sloid:90905::50,1
ch:1:sloid:90939::11,1
ch:1:sloid:90940::52,1
ch:1:sloid:91122::24,1
ch:1:sloid:91124::50,1
ch:1:sloid:91127::51,1
ch:1:sloid:90950::10,1
ch:1:sloid:90956::50,1
ch:1:sloid:90959::10,1
ch:1:sloid:90895::50,1
ch:1:sloid:91341::10,1
ch:1:sloid:91342::21,1
ch:1:sloid:89109::50,1
ch:1:sloid:90533::52,1
ch:1:sloid:90536::50,1
ch:1:sloid:90573::50,1
ch:1:sloid:90575::50,1
ch:1:sloid:90476::50,1
ch:1:sloid:90478::51,1
ch:1:sloid:90665::51,1
ch:1:sloid:90682::51,1
ch:1:sloid:90811::51,1
ch:1:sloid:90495::50,1
ch:1:sloid:90705::50,1
ch:1:sloid:90618::50,1
ch:1:sloid:90721::50,1
ch:1:sloid:90631::50,1
ch:1:sloid:90518::51,1
ch:1:sloid:90730::50,1
ch:1:sloid:90734::51,1
ch:1:sloid:90736::51,1
ch:1:sloid:90729::50,1
ch:1:sloid:90744::51,1
ch:1:sloid:90647::52,1
ch:1:sloid:90738::50,1
ch:1:sloid:90750::51,1
ch:1:sloid:90754::51,1
ch:1:sloid:90659::51,1
ch:1:sloid:90679::51,1
ch:1:sloid:90582::52,1
ch:1:sloid:90755::50,1
ch:1:sloid:90756::50,1
ch:1:sloid:90776::50,1
ch:1:sloid:90817::50,1
ch:1:sloid:90603::51,1
ch:1:sloid:90781::50,1
ch:1:sloid:90790::50,1
ch:1:sloid:90791::11,1
ch:1:sloid:90805::1,1
ch:1:sloid:90631::51,1
ch:1:sloid:90805::52,1
ch:1:sloid:88502::51,1
ch:1:sloid:90548::51,1
ch:1:sloid:90550::51,1
ch:1:sloid:90471::50,1
ch:1:sloid:88734::50,1
ch:1:sloid:88883::50,1
ch:1:sloid:90880::50,1
ch:1:sloid:90881::51,1
ch:1:sloid:90577::51,1
ch:1:sloid:90872::51,1
ch:1:sloid:88312::51,1
ch:1:sloid:88314::51,1
ch:1:sloid:88315::51,1
ch:1:sloid:88316::51,1
ch:1:sloid:90205::50,1
ch:1:sloid:88532::50,1
ch:1:sloid:88533::50,1
ch:1:sloid:90551::51,1
ch:1:sloid:90449::50,1
ch:1:sloid:76542:1:2,0
ch:1:sloid:73682::51,1
ch:1:sloid:82662::51,1
ch:1:sloid:82721::50,1
ch:1:sloid:88115:0:02,1
ch:1:sloid:77400:0:02,1
ch:1:sloid:87740:0:01,0
ch:1:sloid:73714::50,1
ch:1:sloid:81612::51,1
ch:1:sloid:73718::53,1
ch:1:sloid:76297::52,1
ch:1:sloid:82720::51,1
ch:1:sloid:73255::50,1
ch:1:sloid:73259::51,1
ch:1:sloid:83363::51,1
ch:1:sloid:73275::50,1
ch:1:sloid:83415::52,1
ch:1:sloid:83487::50,1
ch:1:sloid:8505:0:753946,1
ch:1:sloid:73433::50,1
ch:1:sloid:80268::51,1
ch:1:sloid:7000:500:21,0
ch:1:sloid:73505::51,1
ch:1:sloid:73730::51,1
ch:1:sloid:73734::50,1
ch:1:sloid:73260::50,1
ch:1:sloid:73522::51,1
ch:1:sloid:73281::51,1
ch:1:sloid:80615::50,1
ch:1:sloid:80620::51,1
ch:1:sloid:80626::51,1
ch:1:sloid:2113:6:12,1
ch:1:sloid:8485:0:295861,0
ch:1:sloid:8467:0:710330,0
ch:1:sloid:73550::50,1
ch:1:sloid:73638::50,1
ch:1:sloid:73639::50,1
ch:1:sloid:79453::51,1
ch:1:sloid:79839::51,1
ch:1:sloid:73523::50,1
ch:1:sloid:73532::51,1
ch:1:sloid:73712::51,1
ch:1:sloid:73546::50,1
ch:1:sloid:91425::20,1
ch:1:sloid:95081::50,1
ch:1:sloid:96100::51,1
ch:1:sloid:96115::50,1
ch:1:sloid:94236::50,1
ch:1:sloid:96113::51,1
ch:1:sloid:94253::50,1
ch:1:sloid:94339::50,1
ch:1:sloid:94491::50,1
ch:1:sloid:92409:0:02,0
ch:1:sloid:3109:2:3,1
ch:1:sloid:95707::51,1
ch:1:sloid:2882::50,1
ch:1:sloid:3786::51,1
ch:1:sloid:3709::51,1
ch:1:sloid:3436::51,1
ch:1:sloid:3792::51,1
ch:1:sloid:3871::50,1
ch:1:sloid:3952::54,1
ch:1:sloid:3280:1:1,0
ch:1:sloid:3289:1:2,0
ch:1:sloid:3292:2:2,0
ch:1:sloid:3952::55,1
ch:1:sloid:3989::51,1
ch:1:sloid:6749::50,1
ch:1:sloid:2103:1:7,1
ch:1:sloid:2494::51,1
ch:1:sloid:6865::50,0
ch:1:sloid:3695::50,1
ch:1:sloid:3702::54,1
ch:1:sloid:2885::51,1
ch:1:sloid:6879::50,1
ch:1:sloid:6890::51,1
ch:1:sloid:73182::51,1
ch:1:sloid:73199::53,1
ch:1:sloid:73203::50,1
ch:1:sloid:212::187923,1
ch:1:sloid:6895::51,1
ch:1:sloid:73186::51,1
ch:1:sloid:73193::51,1
ch:1:sloid:73198::50,1
ch:1:sloid:91824::21,1
ch:1:sloid:91385::11,1
ch:1:sloid:91387::51,1
ch:1:sloid:95264::61,1
ch:1:sloid:95265::60,1
ch:1:sloid:95329::51,1
ch:1:sloid:95712::51,1
ch:1:sloid:91410::21,1
ch:1:sloid:76553:1:1,0
ch:1:sloid:76548:1:3,0
ch:1:sloid:94491::51,1
ch:1:sloid:94541::51,1
ch:1:sloid:94552::51,0
ch:1:sloid:91440::21,1
ch:1:sloid:91445::10,1
ch:1:sloid:91380::21,1
ch:1:sloid:95714::51,1
ch:1:sloid:1153:0:335848,0
ch:1:sloid:87855:0:02,1
ch:1:sloid:87856:0:02,0
ch:1:sloid:4410:3:21,1
ch:1:sloid:8075:0:1,0
ch:1:sloid:7492:0:329800,0
ch:1:sloid:4386::1,1
ch:1:sloid:4074:0:720949,1
ch:1:sloid:4064:0:963930,1
ch:1:sloid:10151:0:1,0
